username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
robsmith286,,I'm going to make a sweeping statement & expect there may be some backlash. Whatever. Not one man or woman that fought in and died or survived WWI or WWII - from any country on either side - would support Brexit How do I know? They were there.,0,4,0,1062132493443325952,https://twitter.com/robsmith286/status/1062132493443325952,753326818212581376,2018-11-12 23:58:14+00:00,Mon Nov 12 23:58:14 +0000 2018,,,,
Socrates216,ChukaUmunna,"Brexit is just a Rothschild's/Jewish contrivance, to make British Working Class People slaves, to the oncoming Talmudic Enslavement, that is all apart of the 2008 Global Recession... ! When total Robotic Production takes over in 2037, Goyim's will need to be eradicated. !!! ",0,0,0,1062132479145009153,https://twitter.com/Socrates216/status/1062132479145009153,92865347,2018-11-12 23:58:11+00:00,Mon Nov 12 23:58:11 +0000 2018,,,,https://twitter.com/ChukaUmunna/status/1062036796719153152
PhilipCJames,,"#Tories' very own Dolchstoßlegende: #Brexit was betrayed by #Remoaners who didn't believe hard enough It's like ""It's not cos the players are crap and the manager's a dolt that my football team keeps losing. It's cos some opposing fans keep booing from the sidelines"" #Newsnight",1,3,0,1062132448958578690,https://twitter.com/PhilipCJames/status/1062132448958578690,51147107,2018-11-12 23:58:03+00:00,Mon Nov 12 23:58:03 +0000 2018,#Tories #Brexit #Remoaners #Newsnight,,,
BrexitHome,,"Comment: Labour could stop Brexit, but it needs to decide whether it wants to first - Tom Harris ",0,2,1,1062132436094599173,https://twitter.com/BrexitHome/status/1062132436094599173,522634225,2018-11-12 23:58:00+00:00,Mon Nov 12 23:58:00 +0000 2018,,,,https://www.telegraph.co.uk/politics/2018/11/12/labour-could-stop-brexit-needs-decide-whether-wants-first/
lurmakdumham,,@British_Airways beware of what you wish for! #brexit,0,0,0,1062132421074866176,https://twitter.com/lurmakdumham/status/1062132421074866176,2840732236,2018-11-12 23:57:57+00:00,Mon Nov 12 23:57:57 +0000 2018,#brexit,@British_Airways,,
BTLF1,staringatclouds,looks like Brexit is constructive on the part of the establishment,0,0,1,1062132413025959936,https://twitter.com/BTLF1/status/1062132413025959936,2443995074,2018-11-12 23:57:55+00:00,Mon Nov 12 23:57:55 +0000 2018,,,,
IrishNorsewoman,uk_domain_names,Excellent thread. Perhaps Brexit isn't such a good idea after all. ,0,0,0,1062132377533722625,https://twitter.com/IrishNorsewoman/status/1062132377533722625,1078173097,2018-11-12 23:57:46+00:00,Mon Nov 12 23:57:46 +0000 2018,,,,https://twitter.com/uk_domain_names/status/1061554026284834817
pbmosligo,,"So, if the U.K. leave the table and walk away, what happens? #Brexit #NolanByrneLive",0,0,1,1062132377248583681,https://twitter.com/pbmosligo/status/1062132377248583681,386959428,2018-11-12 23:57:46+00:00,Mon Nov 12 23:57:46 +0000 2018,#Brexit #NolanByrneLive,,,
JohnTShallow,Maximusfishing,A very factual report from the BBC for a change. Didn’t blame Brexit once. ,0,1,0,1062132361750552577,https://twitter.com/JohnTShallow/status/1062132361750552577,569449933,2018-11-12 23:57:43+00:00,Mon Nov 12 23:57:43 +0000 2018,,,,
Mason_Anto,,"Jim Alister must be a great man to get potholes filled because I can see any other reason why people would vote for him. Brexit is going to harm the Irish economy no matter if it's hard or soft, but sadly it will finish the Northern Ireland one. #NolanByrneLive",0,1,2,1062132356314750977,https://twitter.com/Mason_Anto/status/1062132356314750977,797126270702223360,2018-11-12 23:57:41+00:00,Mon Nov 12 23:57:41 +0000 2018,#NolanByrneLive,,,
Violent_Kn1ght,naomi_long,Well done tonight one of very few who made sense and had a grasp of the effects of Brexit in both Northern Ireland and the Republic of Ireland,0,2,0,1062132354125312002,https://twitter.com/Violent_Kn1ght/status/1062132354125312002,197604842,2018-11-12 23:57:41+00:00,Mon Nov 12 23:57:41 +0000 2018,,,,
Char_lotte777,,PM: I won't sign a Brexit deal that compromises referendum result ,0,0,0,1062132350782529536,https://twitter.com/Char_lotte777/status/1062132350782529536,415168035,2018-11-12 23:57:40+00:00,Mon Nov 12 23:57:40 +0000 2018,,,,https://bit.ly/2QEJVPh
TwitTwitTwitetc,,@SkyNews press preview @thecarolemalone goes on &amp; on &amp; is wrong eg does'nt know date of #brexit Mrs @theresa_may has had a difficult time but can you imagine 2 e level corby with no expreriene of anything in negotiation No of course not #WTO should've been invoked on art.50,1,0,0,1062132346651140097,https://twitter.com/TwitTwitTwitetc/status/1062132346651140097,801813650050793472,2018-11-12 23:57:39+00:00,Mon Nov 12 23:57:39 +0000 2018,#brexit #WTO,@SkyNews @thecarolemalone @theresa_may,,
BILDERBERG_GP,gerardjasper,Its because its the poor and working class that have no future under the current system. At least Brexit and the benefits of free trading offers opportunity that we haven't seen for 43yrs+.,9,12,0,1062132335607459841,https://twitter.com/BILDERBERG_GP/status/1062132335607459841,92804452,2018-11-12 23:57:36+00:00,Mon Nov 12 23:57:36 +0000 2018,,,,
PassivhausPlus,,Lessons in humility...Brexit is teaching Britain its true place in the world https://www.ft.com/content/29468d52-e0e5-11e8-8e70-5e22a430c1ad?kbc=undefined via @financialtimes,1,1,0,1062132324580712448,https://twitter.com/PassivhausPlus/status/1062132324580712448,193870456,2018-11-12 23:57:34+00:00,Mon Nov 12 23:57:34 +0000 2018,,@FinancialTimes,,https://www.ft.com/content/29468d52-e0e5-11e8-8e70-5e22a430c1ad?kbc=undefined
carltonreid,mpc_1968,The bit about how anybody could vote for Brexit after the Jo Cox murder by a fascist awakened by nationalism is spot on. ,1,10,0,1062132297695150080,https://twitter.com/carltonreid/status/1062132297695150080,14284095,2018-11-12 23:57:27+00:00,Mon Nov 12 23:57:27 +0000 2018,,,,https://twitter.com/mpc_1968/status/1062110304006483973
VernVerass,LBC,At present the UK system of perishable food distribution works on an hourly delivery time frame with 90% of produce coming over the Channel from the EU. Disruptive consequences of #Brexit have not been factored in ~ stop the silliness. ,0,0,0,1062132295073619968,https://twitter.com/VernVerass/status/1062132295073619968,1268611957,2018-11-12 23:57:27+00:00,Mon Nov 12 23:57:27 +0000 2018,#Brexit,,,https://twitter.com/LBC/status/1061929213752762368
Sarah15601864,NickyByrne,very much think it was the right decision about brexit,0,0,0,1062132276966899712,https://twitter.com/Sarah15601864/status/1062132276966899712,974108557791694848,2018-11-12 23:57:22+00:00,Mon Nov 12 23:57:22 +0000 2018,,,,
alhinish,,U.K. Seeks Supreme Court Appeal in Article 50 Brexit Case,0,0,0,1062132275427430401,https://twitter.com/alhinish/status/1062132275427430401,2728117863,2018-11-12 23:57:22+00:00,Mon Nov 12 23:57:22 +0000 2018,,,,
mudjokivis,,"""Keir Starmer says Brexit 'can be stopped', contradicting Labour leader Jeremy Corbyn"". So where is Corbyn's statement saying unequivocally that he was previously taken out of context? Chaps. I wonder if this helps... ",1,2,1,1062132267194171392,https://twitter.com/mudjokivis/status/1062132267194171392,19343211,2018-11-12 23:57:20+00:00,Mon Nov 12 23:57:20 +0000 2018,,,,
callum90CPFC,,"Brexit. . We voted for it, in a democratic way. . We voted to leave. . STOP ASKING FOR ANOTHER VOTE!",0,1,0,1062132236928106496,https://twitter.com/callum90CPFC/status/1062132236928106496,990827274,2018-11-12 23:57:13+00:00,Mon Nov 12 23:57:13 +0000 2018,,,,
whosaidwhat0,gordoncraig11,You sound like a man that has nearly understood brexit. WE get to CHOOSE what industries we promote.,0,1,1,1062132234319212546,https://twitter.com/whosaidwhat0/status/1062132234319212546,456524958,2018-11-12 23:57:12+00:00,Mon Nov 12 23:57:12 +0000 2018,,,,
EUVoteLeave23rd,,"Of course the @CBItweets endorses a #backstop which would keep #Britain subservient to #Brussels. If we truly leave, their ""#EU funding"" will stop! The #CBI is the #VoiceOfBrussels! #StandUp4Brexit @DCBMEP @andreajenkyns @BrexitStewart @CCHQPress #Tory #Tories #Brexit ",4,4,1,1062132233362903040,https://twitter.com/EUVoteLeave23rd/status/1062132233362903040,701866563268378626,2018-11-12 23:57:12+00:00,Mon Nov 12 23:57:12 +0000 2018,#backstop #Britain #Brussels #EU #CBI #VoiceOfBrussels #StandUp4Brexit #Tory #Tories #Brexit,@CBItweets @DCBMEP @andreajenkyns @BrexitStewart @CCHQPress,,
thinkitsayit,,refuges (already closing) funding was under threat. Health Dept said after Brexit if theres shortage of carers women would have 2 quit jobs &amp;care for elderly parents. WASPIs. 2-child policy forcing choice between poverty &amp;abortion. All this &amp;more yet calls herself feminist! #GTTO,0,0,0,1062132225427292160,https://twitter.com/thinkitsayit/status/1062132225427292160,27745433,2018-11-12 23:57:10+00:00,Mon Nov 12 23:57:10 +0000 2018,#GTTO,,,
