username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
tonyfromripley,DavidJoBrexit,Quitting the European Court of Human Rights (which only supports terrorists and other villains-but NOT innocents) was my main reason for voting Brexit. We've been betrayed as usual by brainless &amp; gutless politicians-hope they suffer personally,0,0,0,947206790038589440,https://twitter.com/tonyfromripley/status/947206790038589440,2298426084,2017-12-30 20:44:31+00:00,Sat Dec 30 20:44:31 +0000 2017,,,,
snefnyjenkins,,Did you know... that if you are entitled to an Irish passport you may be able to retain EU citizenship? https://goo.gl/Jii5hD #Brexit #LuckOfTheIrish #IrishPassports #Passports,0,0,0,947206769243287552,https://twitter.com/snefnyjenkins/status/947206769243287552,4451969362,2017-12-30 20:44:26+00:00,Sat Dec 30 20:44:26 +0000 2017,#Brexit #LuckOfTheIrish #IrishPassports #Passports,,,https://goo.gl/Jii5hD
SpencerHills2,gweccles,@BorisJohnson doing his bit for the EU not British people &amp; BREXIT typical. ,0,2,0,947206759957098497,https://twitter.com/SpencerHills2/status/947206759957098497,1428230688,2017-12-30 20:44:24+00:00,Sat Dec 30 20:44:24 +0000 2017,,@BorisJohnson,,https://twitter.com/gweccles/status/947018916013969408
Cormier_press,,The French region with most to lose from Brexit has taken matters into its own hands http://politi.co/2q1tN1t,0,0,0,947206711793811456,https://twitter.com/Cormier_press/status/947206711793811456,1259453778,2017-12-30 20:44:12+00:00,Sat Dec 30 20:44:12 +0000 2017,,,,http://politi.co/2q1tN1t
VanessaGower8,jeremycorbyn,Mr Corbyn. Wake up. My teenage children loathe Brexit. My son has left Labour. Stop Brexit or you will go down in history as the blinkered politician who neglected the issue that will impact on the UK like no other.,4,14,1,947206704193769473,https://twitter.com/VanessaGower8/status/947206704193769473,743451775148109824,2017-12-30 20:44:11+00:00,Sat Dec 30 20:44:11 +0000 2017,,,,
citizen_bot_usa,,Can someone tell me what #FBPE means? Seriously... follow back P? E? I even searched and couldn't tell (something about brexit?). Less abbreviating please.,0,0,1,947206670521790464,https://twitter.com/citizen_bot_usa/status/947206670521790464,873638691591176192,2017-12-30 20:44:03+00:00,Sat Dec 30 20:44:03 +0000 2017,#FBPE,,,
gerardjasper,,Brexit is coming Brexit is coming Brexit is coming,0,0,0,947206659104964608,https://twitter.com/gerardjasper/status/947206659104964608,303852879,2017-12-30 20:44:00+00:00,Sat Dec 30 20:44:00 +0000 2017,,,,
TheresaMcMeekin,,"There you go again, 'every racist in the country voted Brexit'. Do you even realise you're doing it?",0,1,0,947206642793361408,https://twitter.com/TheresaMcMeekin/status/947206642793361408,174177528,2017-12-30 20:43:56+00:00,Sat Dec 30 20:43:56 +0000 2017,,,,
MajorGrubert,PsychDrD,"My interests lie with a party that will organise a second referendum. Labour does not have a coherent position on Brexit, they also seem to be in the process of being engulfed by Momentum. I don't really care about past party history or tribalism on the #1 issue.",1,5,0,947206641581285376,https://twitter.com/MajorGrubert/status/947206641581285376,28081852,2017-12-30 20:43:56+00:00,Sat Dec 30 20:43:56 +0000 2017,,,,
Dr_NicolaesTulp,,"Brexit, Trump, Puigdemont. Lo mismo.",0,0,0,947206620123148288,https://twitter.com/Dr_NicolaesTulp/status/947206620123148288,307584959,2017-12-30 20:43:51+00:00,Sat Dec 30 20:43:51 +0000 2017,,,,
salim4li,TomLondon6,"Further, @jeremycorbyn is not handling Brexit. Brexit was never a Labour policy. Labour is not in power. Corbyn has reeled back many of the nasty Tory policies. The Labour party will do all it can to attenuate the damaging effects of Brexit",1,8,3,947206615912108032,https://twitter.com/salim4li/status/947206615912108032,785135521899110400,2017-12-30 20:43:50+00:00,Sat Dec 30 20:43:50 +0000 2017,,@jeremycorbyn,,
wrigdog,guardian,"For fucks sake, I blame brexit. ",0,1,0,947206614410584065,https://twitter.com/wrigdog/status/947206614410584065,302571009,2017-12-30 20:43:49+00:00,Sat Dec 30 20:43:49 +0000 2017,,,,https://twitter.com/guardian/status/947206409682382849
okitwas,LordAshcroft,"If you didn't want #FPBE to retweet then why ask for a retweet? Incidentally, whilst you are amusing yourself with this little exercise (that has obviously back fired). You have 70k followers, yet only 28% for #Brexit! Not good is it? Wonder what the percentage will be in March!",0,0,0,947206587705450496,https://twitter.com/okitwas/status/947206587705450496,380601859,2017-12-30 20:43:43+00:00,Sat Dec 30 20:43:43 +0000 2017,#FPBE #Brexit,,,
James_D_E_Cross,James_D_E_Cross,"3/4: However, ""Enabling Development"", 'New Labour', ""Heritage Protection Reforms"", ""Austerity"", and ""Brexit"", have all abandoned this approach at one time or another, but (most importantly) none have replaced it; a ""localism agenda"" still sets the precedent.",1,1,1,947206566855536647,https://twitter.com/James_D_E_Cross/status/947206566855536647,3091115111,2017-12-30 20:43:38+00:00,Sat Dec 30 20:43:38 +0000 2017,,,,
Mariebe10098426,Dan__9000,"That’s why they are opening a hub, incase of no passporting arrangement. Just covering their backs. It’s common practice.",0,0,0,947206554243272704,https://twitter.com/Mariebe10098426/status/947206554243272704,3935792619,2017-12-30 20:43:35+00:00,Sat Dec 30 20:43:35 +0000 2017,,,,
DevonRowcliffe,,"First Past the Post has created chaos in the UK. 10 parties elected, thanks to FPTP over-rewarding regionalist parties. Conservatives earned more votes yet went down in seats and lost their majority ahead of Brexit negotiations. A terrible, outdated election system #bcpoli #pr4bc",8,12,0,947206523595476993,https://twitter.com/DevonRowcliffe/status/947206523595476993,2828553081,2017-12-30 20:43:28+00:00,Sat Dec 30 20:43:28 +0000 2017,#bcpoli #pr4bc,,,
Petercookwahook,Petercookwahook,Brexit will and is happening regardless of the amount of foot stamping you or and ilk care to do. Better to start thinking about a post Brexit world than waste your time in the past.,0,0,0,947206509041209344,https://twitter.com/Petercookwahook/status/947206509041209344,3227223508,2017-12-30 20:43:24+00:00,Sat Dec 30 20:43:24 +0000 2017,,,,
leftytroller,,Dear old Owen...he has more political positions on anything at all than Labour does on Brexit...,0,0,0,947206507631964160,https://twitter.com/leftytroller/status/947206507631964160,942725579350126593,2017-12-30 20:43:24+00:00,Sat Dec 30 20:43:24 +0000 2017,,,,
