date,id,username,text,pm
2019-01-13 23:44:07+00:00,1084596988803469312,lontrachen,"There is a specific order for the council, which you can see the leaders until 2030. Destiny? Actually as Theresa May triggered article 50 she could see who is going to lead the council by the brexit. I mean if she had a plan... ",may
2019-01-13 23:44:01+00:00,1084596964228923393,abcnews,"No #Brexit would be catastrophic for UK, Theresa May warns ahead of crucial vote ",may
2019-01-13 23:43:15+00:00,1084596772171853825,buzzort,New post (Theresa May says no Brexit more likely than no deal) has been published on Buzzort - https://is.gd/0aG6Ag,may
2019-01-13 23:43:05+00:00,1084596729608130565,LadyQanuck,24. Theresa May Could Be Removed As Soon As Wednesday If Vote On Brexit Deal Fails ,may
2019-01-13 23:42:38+00:00,1084596615334281216,MountneyClive,"Theresa May says no Brexit more likely than no deal - In which case the death of Parliament is even more likely! Even I in my 70s will take to the streets to protect the democracy we voted for! WE DIDN’T VOTE FOR A DEAL, WE VOTED TO LEAVE, NOTHING LESS!! http://www.bbc.co.uk/news/uk-politics-46856149",may
2019-01-13 23:42:30+00:00,1084596581406396419,williambecket,"I voted for the UK to LEAVE the EU, not nearly leave. The remainer @theresa_may is determined to usurp my decision, confound #Democracy and ignore the #Brexit majority will of the referendum. #Conservative Members of Parliament beware, #Brexit or face the consequences.",may
2019-01-13 23:41:25+00:00,1084596310324510721,AuthorsIdea,BBC News - Theresa May says no Brexit more likely than no deal https://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:41:10+00:00,1084596244364910592,robinmuirhead,BBC News - Theresa May says no Brexit more likely than no deal https://www.bbc.co.uk/news/uk-politics-46856149 Oh look another twist LoL,may
2019-01-13 23:41:02+00:00,1084596210697039873,paul_anforth,Security Minister accuses former head of Mi6 of 'spouting hot air' over criticism of Theresa May's Brexit deal ,may
2019-01-13 23:40:50+00:00,1084596163100266498,LeeHunt6,"Surprise, surprise !!! Buying votes @theresa_may selling privileges #Brexit ",may
2019-01-13 23:40:44+00:00,1084596136181223424,Hillchaser,BBC News - Theresa May says no Brexit more likely than no deal https://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:40:36+00:00,1084596104384208896,Arden_Forester,@theresa_may says no #Brexit more likely than no deal. This has now come down to petty political blackmailing. Good grief! We voted to LEAVE. We've had nearly three years of nonsense. No Brexit means No May! ,may
2019-01-13 23:40:35+00:00,1084596098633687040,MrDJones,British PM Theresa May says Parliament blocking Brexit is more likely than 'no deal' on eve of vote http://dlvr.it/Qwc23k &gt; @STcom,may
2019-01-13 23:40:13+00:00,1084596005700550657,IanEmery_HTT,"BBC News - Theresa May says no Brexit more likely than no deal https://www.bbc.co.uk/news/uk-politics-46856149 Haven't I said several times, on Twitter and other media - THIS was her plan all along!!",may
2019-01-13 23:40:02+00:00,1084595958644641792,Pork_Nocker,Is this the same Theresa May that called an election in 2017 even though the people had already voted in a government in 2015 for a five year term? What right has she got to lecture us on democracy?,may
2019-01-13 23:39:56+00:00,1084595934955270144,LandRunCoffee,This will be the economic chaos that weakens western society. Part of Putin’s plan. Theresa May says no Brexit more likely than no deal http://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:39:28+00:00,1084595815979642880,eagletreemusic,"Hello, ⁦@theresa_may how ‘bout a new vote on the referendum that is not heavily influenced by Russia? ⁩ May says no Brexit more likely than no deal http://www.bbc.co.uk/news/uk-politics-46856149",may
2019-01-13 23:39:02+00:00,1084595708781645829,UnitedInCare,"@theresa_may think on this ! If you don't deliver Brexit , then when society erupts or if people aimed their aggression at you ! Think on YOU cut Police Forces ! So think about that !",may
2019-01-13 23:38:58+00:00,1084595694072143872,g3man43,Theresa May says no Brexit more likely than no deal https://www.bbc.com/news/uk-politics-46856149,may
2019-01-13 23:38:35+00:00,1084595595879243776,forextrader755,"FTSE 100 Awaits Brexit Vote, S&amp;P 500 Looks to Earnings Season: Theresa May’s government will likely be the headline event of the week as it looks to pressure the FTSE 100. Meanwhile, US indices will enjoy a firmly dovish Federal Reserve.",may
2019-01-13 23:38:34+00:00,1084595592062357504,_Raleigh_NC,Raleigh News Theresa May says no Brexit more likely than no deal - BBC News http://dlvr.it/Qwc1q4,may
2019-01-13 23:38:24+00:00,1084595550933143552,SocialistVoice,"Parliament blocking Brexit is now more likely than no deal, Theresa May says The Prime Minister is set to warn that politicians could suffer catastrophic harm if they reject her Brexit deal ",may
2019-01-13 23:38:02+00:00,1084595457433759748,RoryFrancis,"1. People’s Vote would not be Parliament blocking Brexit, but ensuring people still want this. 2. When Scotland voted for devolution in 1979, Parliament DID block it, for 18 years! Please amend your speech ⁦@theresa_may⁩ ! http://www.bbc.co.uk/news/uk-politics-46856149",may
2019-01-13 23:37:29+00:00,1084595319151775744,DailyMirror,Theresa May could be gone by Wednesday if her Brexit deal is rejected https://www.mirror.co.uk/news/politics/brexit-d-day-theresa-could-13852514,may
2019-01-13 23:37:24+00:00,1084595299388141568,robinsnewswire,Theresa May says no Brexit more likely than no deal https://www.bbc.com/news/uk-politics-46856149 #Brexit,may
2019-01-13 23:37:19+00:00,1084595277867163648,NUS2018,New post (Theresa May says no Brexit more likely than no deal) has been published on NUS - https://newsupdatesystem.com/theresa-may-says-no-brexit-more-likely-than-no-deal/,may
2019-01-13 23:37:02+00:00,1084595204684865537,stephen_oyetoro,Latest News: Newspaper headlines: PM's last-ditch Brexit plea to MPs This week's crunch Commons vote on Theresa May's withdrawal deal dominates Monday's front pages. https://www.bbc.co.uk/news/blogs-the-papers-46859020 2019-01-13 23:29:01Z,may
2019-01-13 23:36:58+00:00,1084595187739811840,STcom,British PM Theresa May says Parliament blocking #Brexit is more likely than 'no deal' on eve of vote http://str.sg/ouQg,may
2019-01-13 23:36:24+00:00,1084595046983311360,Gwynoro,.@theresa_may Remember what your real judgement is over leaving the EU and #Brexit? ,may
2019-01-13 23:35:37+00:00,1084594848160731136,PhilC273,Absolutely not. Blindly pushing ahead with Brexit it's Theresa May who is messing with our democracy,may
2019-01-13 23:35:24+00:00,1084594792787521537,jeancampbell11,@theresa_may are U insane? How much public money has been poured into brexit? How much is it costing per day in lost revenue? How many jobs and businesses r jumping ship? Can u please STOP LYING,may
2019-01-13 23:34:43+00:00,1084594624059064320,SLS_Legal,Theresa May says no Brexit more likely than no deal https://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:34:18+00:00,1084594518698139648,ht4ecosocialism,Theresa May: no deal is better than a bad deal Also Theresa May: vote for my Bad deal #Brexit,may
2019-01-13 23:34:02+00:00,1084594449378918407,theonlytonym,Is it...possible this was her plan all along? Theresa May says no Brexit more likely than no deal https://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:33:53+00:00,1084594412670382080,OuestFrance,Brexit. Theresa May essaie de conjurer un rejet « catastrophique » de l’accord ,may
2019-01-13 23:33:45+00:00,1084594379778592773,Saudi_Gazette,#British Prime Minister Theresa May (@theresa_may) warned MPs preparing to vote down her #EU divorce deal that failing to deliver #Brexit would be a “catastrophic and unforgivable breach of trust in our democracy”. ,may
2019-01-13 23:33:06+00:00,1084594214569164800,ChrisdeB,BBC News - Theresa May says no Brexit more likely than no deal https://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:32:56+00:00,1084594173238337536,Vanguardia_Mx,"Dejen de jugar con el Brexit, exige May al Parlamento Londres.- En su desesperado intento por conseguir que el Parlamento apruebe el próximo martes el acuerdo del Brexit, la primera ministra Theresa May se dispone a lanzar su último cartucho: prevé… ",may
2019-01-13 23:32:50+00:00,1084594149435887618,RobboRocker,"This masks the fact that ⁦@theresa_may⁩ is facing the heaviest ⁦@Conservatives⁩ rebellion on European Policy, then even ⁦@David_Cameron⁩ and John Major had. If politics was normal, her authority would have been shattered. #Brexit https://www.theguardian.com/politics/2019/jan/13/may-makes-last-ditch-bid-to-win-over-commons-to-brexit-deal?CMP=Share_iOSApp_Other",may
2019-01-13 23:32:49+00:00,1084594144402640901,aashlock,BBC News - Theresa May says no Brexit more likely than no deal https://www.bbc.com/news/uk-politics-46856149,may
2019-01-13 23:32:47+00:00,1084594135372320768,paulb40,"What is undemocratic about saying - “Now you know more about the benefits and disadvantages of TM deal, no deal or not leaving please make the decision we cannot” ‘Theresa May says no Brexit more likely than no deal’ #PeoplesVote http://www.bbc.co.uk/news/uk-politics-46856149",may
2019-01-13 23:32:42+00:00,1084594114262228993,STForeignDesk,British PM Theresa May says Parliament blocking #Brexit is more likely than 'no deal' on eve of vote http://str.sg/ouQg,may
2019-01-13 23:32:34+00:00,1084594081685098496,KennithDRennie,Theresa May says no Brexit more likely than no deal http://dlvr.it/Qwc1Fx,may
2019-01-13 23:32:30+00:00,1084594065843388416,Shycosis_,What is 2019 Twitter? Well MPs voting on Theresa May's Brexit Deal on TUESDAY... shxt.,may
2019-01-13 23:32:25+00:00,1084594042615132160,naotaco,マ？ iNews: Theresa May is changing her Brexit vote argument from defeat means a no deal Brexit to defeat means no Brexit. https://inews.co.uk/news/brexit/theresa-may-is-changing-her-brexit-vote-argument-from-defeat-means-a-no-deal-brexit-to-defeat-means-no-brexit/ via @GoogleNews,may
2019-01-13 23:32:08+00:00,1084593972809555969,Lemondrop49,#TheresaDismay is trying her utmost to get her Meaningful Vote passed by what she thinks is clever reverse psychology. Get everyone panicking that there won't be a Brexit so they will have to vote her Deal. Well #Obama &amp; Project Fear didn't work did it? Her deal should fail. GTTO,may
2019-01-13 23:31:30+00:00,1084593812373209089,MRCANNIZZARO23,Key Brexit vote expected to once again test Theresa May's leadership - ABC News - https://abcn.ws/2zqpRtz via @ABC News,may
2019-01-13 23:31:12+00:00,1084593739274903552,rencontrespt,"Brexit : un rejet de l'accord serait « catastrophique », prévient Theresa May https://www.rencontres-portugais.com/blog/brexit-un-rejet-de-laccord-serait-catastrophique-previent-theresa-may/",may
2019-01-13 23:31:08+00:00,1084593720656388096,qqaasss32,So much for No Deal being better that a Bad Deal hey Treason re-May-ner! BBC News - Theresa May says no Brexit more likely than no deal http://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:30:54+00:00,1084593663890673665,Doozy_45,NO!!!! - Theresa May says it would be ‘catastrophic’ to cancel Brexit. Is she right? /#EU #Brexit #PeoplesVote,may
2019-01-13 23:30:12+00:00,1084593486626734080,ThomasEvans1984,"RESIGN NOW! What the Hell happened to ""No Deal is better than a bad deal""? Guess what @theresa_may. Your deal is the ""bad deal""! BBC News - Theresa May says no Brexit more likely than no deal http://www.bbc.co.uk/news/uk-politics-46856149",may
2019-01-13 23:30:00+00:00,1084593434663383042,vanguardiamx,Rechazar el #Brexit sería catastrófico: Theresa May http://bit.ly/2FxoJIC,may
2019-01-13 23:29:40+00:00,1084593350274035712,piktore,BBC News - Theresa May says no Brexit more likely than no deal https://www.bbc.com/news/uk-politics-46856149,may
2019-01-13 23:29:21+00:00,1084593271911997440,paulb40,"Desperate stuff to quote the Welsh devolution referendum- it was not going to have same damaging effect on our economy, culture and status “Theresa May says no Brexit more likely than no deal” #thinkagain #PeoplesVote http://www.bbc.co.uk/news/uk-politics-46856149",may
2019-01-13 23:29:10+00:00,1084593227007692800,flaviajackson,Almost everyone agrees that Theresa May’s Brexit deal won’t get through Parliament when it comes to a crucial vote on Tuesday. But can anything else? https://www.bloomberg.com/news/articles/2019-01-11/if-may-can-t-win-her-brexit-vote-what-other-options-are-there via @bpolitics,may
2019-01-13 23:28:59+00:00,1084593180765491200,scarletmonahan,Theresa May #wtf #satire #toriesmustgo #policecuts #toriesout #Brexit #Brexitcast #BrexitReady #brexitmeansbrexit 19,may
2019-01-13 23:28:46+00:00,1084593124003983360,CarolineWyatt,Theresa May says no Brexit more likely than no deal ,may
2019-01-13 23:28:43+00:00,1084593110838067201,ConversationsEu,Brexit: le Parlement britannique exige de Theresa May un plan B http://twib.in/l/MxkBqLMKbkKz,may
2019-01-13 23:28:25+00:00,1084593037588811776,penpendede,"Theresa May puts ""no Brexit"" back on the table? ",may
2019-01-13 23:28:24+00:00,1084593034610855937,TedYarbrough1,David Davis: Kill Theresa May’s Brexit bill and set Britain free https://www.thetimes.co.uk/article/kill-the-bill-and-set-britain-free-93x863csj,may
2019-01-13 23:28:05+00:00,1084592951513284608,Chris_Hix,ONLY IF SHE CHEATS BBC News - Theresa May says no Brexit more likely than no deal https://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:28:04+00:00,1084592950116532225,Dwinterbottom2,We know! Labour and SNP (without Scots and Labour Party members support) will back Femi-Nazi/LGBT Theresa (gay) Mays 'deal' to cheat Brits that voted Brexit on Tuesday. The deal means Brexit in fantasy - not reality.,may
2019-01-13 23:27:57+00:00,1084592919997284353,Keith4uk,"No deal Brexit ONLY way to TAKE BACK CONTROL of UK borders, warns IDS https://www.express.co.uk/news/politics/1071401/brexit-news-brexit-latest-no-deal-brexit-theresa-may-deal-vote-iain-duncan-smith",may
2019-01-13 23:27:54+00:00,1084592909142409216,justathoughtjul,Is that the leavers master plan Theresa May says no Brexit more likely than no deal http://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:27:52+00:00,1084592897616429056,lpoolrobbie,@theresa_may fingers crossed for no brexit!,may
2019-01-13 23:27:31+00:00,1084592809372512257,TheLeftWingUK,Theresa May says blocking Brexit is now the 'more likely' outcome if her deal fails The Prime Minister will give one last roll of the dice in a speech in Stoke on Trent - which could be one of the last of her career ,may
2019-01-13 23:27:13+00:00,1084592737108746241,ladywhitepeace1,Brexit: Theresa May warns rejecting deal would be 'catastrophic' ,may
2019-01-13 23:26:59+00:00,1084592676337577984,phil_hinchliffe,BBC News - Theresa May says no Brexit more likely than no deal ,may
2019-01-13 23:26:56+00:00,1084592663351959552,ChochilinoRadio,Brexit: Theresa May says UK may not leave EU unless MPs back her deal https://chochilino.com/13/01/2019/global/brexit-theresa-may-says-uk-may-not-leave-eu-unless-mps-back-her-deal/,may
2019-01-13 23:26:53+00:00,1084592651326898178,asgrim,Sounds good to me! Let's have no Brexit please @theresa_may @UKParliament @GOVUK,may
2019-01-13 23:26:46+00:00,1084592621241204736,Fareeha786,#TheresaMay says no #Brexit more likely than no deal - BBC News https://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:26:28+00:00,1084592548352540672,AndiNeglia,Theresa May says no Brexit more likely than no deal Winning the confidence vote from her MPs has emboldened the traitorous woman to try and blackmail the whole country. Globalist shrill http://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:26:28+00:00,1084592547534696450,ElectroVix71,Couldn’t agree more. Democracy must win over. Brexit will happen by hook or by crook. Support @theresa_may,may
2019-01-13 23:26:23+00:00,1084592527309721602,PeriodistaMarco,Bloquear el Brexit sería catastrófico: Theresa May http://www.entreveredas.com.mx/2019/01/bloquear-el-brexit-seria-catastrofico.html,may
2019-01-13 23:26:18+00:00,1084592504614383617,Superflygalem,"Yes what a joke. @theresa_may . I'm sure you believe you are doing the best thing and appeasing the remainers and Brexiteers, however your plan is unpopular across the board it is NOT BREXIT!! No one wants your version. We want to leave with no deal!!",may
2019-01-13 23:26:16+00:00,1084592495135203329,BrexitLondon,Ambrose Evans-Pritchard (Telegraph) says it is Theresa #May's #BrexitDeal (sellout to the EU) or no Brexit. This is not correct. Article 50 is now law. If the #ConservativeParty government dared to cancel Article 50 the #Tory party would begin to break up.,may
2019-01-13 23:26:13+00:00,1084592483215032320,hulmed,Theresa may keeps going on about how it would be a betrayal not to deliver Brexit. Doesn't she remember just under 50% of people didn't even want it to start with?,may
2019-01-13 23:26:06+00:00,1084592456111411200,Rosemary913,BBC News - Theresa May says no #Brexit more likely than no deal https://www.bbc.com/news/uk-politics-46856149,may
2019-01-13 23:26:03+00:00,1084592442953879552,Doozy_45,BREXIT: Theresa May says Parliament blocking Brexit is now more likely than 'no deal' /#EU #Brexit #PeoplesVote,may
2019-01-13 23:25:52+00:00,1084592395633729542,jimmytheplant,BBC News - Theresa May says no Brexit more likely than no deal https://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:25:45+00:00,1084592367045431296,MaxGA92,"Labour: Our cunning plan is working, Theresa May is singlehandedly destroying the Tory party over Brexit. Corbyn : Hold my beer... ",may
2019-01-13 23:25:35+00:00,1084592323076505600,AnalyticaGlobal,UK Prime Minister Theresa May will say in a speech on Monday that blocking #Brexit is more likely than leaving the EU without a deal. ,may
2019-01-13 23:25:33+00:00,1084592316671774720,BrexitLondon,Ambrose Evans-Pritchard (Telegraph) says it is #TheresaMay's #BrexitAgreement (sellout to the EU) or no Brexit. This is not correct. Article 50 is now law. If the #Conservative government dared to cancel Article 50 the Tory party would begin to break up.,may
2019-01-13 23:25:22+00:00,1084592271679475713,Sukraine,Question Time audience member has gone viral after nailing Theresa May and Brexit https://www.thelondoneconomic.com/news/question-time-audience-member-has-gone-viral-after-nailing-theresa-may-and-brexit/11/01/,may
2019-01-13 23:25:20+00:00,1084592259595714560,democracytoday7,"‘PM believes some Westminster politicians will use ""every device available to them"" to ""delay or even stop Brexit.”’ It is now a case of Remainers fighting over their favoured route to stopping Brexit, Theresa May and her surrender document included. https://news.sky.com/story/no-brexit-now-more-likely-than-a-no-deal-exit-may-11606674 …",may
2019-01-13 23:25:17+00:00,1084592249416175616,BerndPorr,A week ago a hard boiled negotiator told @BBCWeekendGMS exactly that: That @theresa_may should threaten her party with Remain so that the ERG/DUP is forced to vote for her deal on Tues. #brexit It would be high stakes but would certainly create clarity and prevent a disaster. ,may
2019-01-13 23:25:08+00:00,1084592209138274304,hmandirola,Theresa May says Brexit may not happen unless MPs back her deal ,may
2019-01-13 23:25:04+00:00,1084592192214061056,StoneAlex4U,U.K. Labour Party Vows to Hold No-Confidence Vote as Theresa May Faces Brexit Defeat ,may
2019-01-13 23:24:06+00:00,1084591951180165122,allfinancialonl,Theresa May says no Brexit more likely than no deal http://alwayspolitics.com/theresa-may-says-no-brexit-more-likely-than-no-deal/,may
2019-01-13 23:24:00+00:00,1084591924852518912,Earthwormal,Theresa should resign and make way for a new conservative leadership ….one that supports Brexit and not her plan to shackle UK to EU,may
2019-01-13 23:24:00+00:00,1084591923665534976,dg_davies,"Who has exactly the same policy on Brexit as Theresa May. Only difference is, @jeremycorbyn promised to listen to his members. He is the one who lies and cheats.",may
2019-01-13 23:23:56+00:00,1084591907978833920,JaguarGuitarMan,"@theresa_may Trust in politics is lost because of you, you mental bitch. Theresa May says no Brexit more likely than no deal - http://www.bbc.co.uk/news/uk-politics-46856149",may
2019-01-13 23:23:44+00:00,1084591857789743105,jablan,"MPs are plotting take control of the Brexit process, meaning Theresa May's government 'would lose its ability to govern' - Business Insider ",may
2019-01-13 23:22:43+00:00,1084591601823944704,BrexitInCourt,"""Theresa May says no Brexit more likely than no deal"" I'll take that! https://www.bbc.com/news/uk-politics-46856149",may
2019-01-13 23:22:30+00:00,1084591550175301634,AdvanOosten,Theresa May says no Brexit more likely than no deal - BBC News https://www.bbc.com/news/uk-politics-46856149,may
2019-01-13 23:22:30+00:00,1084591548879261698,glenharveyjones,Sad fact that the British electorate definitely cannot trust @theresa_may and now we cannot trust @jeremycorbyn on #Brexit. What the hell is wrong with these people?,may
2019-01-13 23:22:27+00:00,1084591534744526850,MarkFlett,So she is saying that it's her deal or Remain. Her deal is a worse situation than remaining so fingers crossed. #exitbrexit Theresa May says no Brexit more likely than no deal http://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:22:27+00:00,1084591534677417984,dowley_ann,BREXIT LIVE: Brussels now expects Brexit to be delayed until JULY https://www.express.co.uk/news/politics/1071369/brexit-latest-news-withdrawal-agreement-meaningful-vote-prime-minister-theresa-may,may
2019-01-13 23:22:12+00:00,1084591473407025152,ColonelAndy,TIM SHIPMAN: Commons plot to seize control from #TheresaMay on eve of #Brexit vote - @ShippersUnbound https://www.thetimes.co.uk/article/revealed-commons-plot-to-seize-control-from-theresa-may-ahead-of-brexit-vote-6zp62hh57 #BackTheBrexitDeal,may
2019-01-13 23:21:42+00:00,1084591345388453888,JeanneDevendor1,Theresa May MP: Deselect Anna Soubry for creating divisions in the Brexit process - Sign the Petition! http://chng.it/zDknc42L via @Change,may
2019-01-13 23:21:39+00:00,1084591335800299520,glenharveyjones,Sad fact that the British electorate definitely cannot trust @theresa_may and now we cannot trust @jeremycorbyn on #Brexit. What the hell is wrong with these people?,may
2019-01-13 23:21:27+00:00,1084591283010715649,BrexitIsACrime,"@theresa_may decided alone to trigger A50, this has already been proved, therefore she alone can revoke it, to actually #StopBrexit would take an Act of Parliament, although seeings as there is no Act to account for a decision maybe the whole of Brexit is just null &amp; void anyway",may
2019-01-13 23:21:21+00:00,1084591258423697410,Pemburyrecycle,This is not persuade its blackmail. BBC News - Theresa May says no Brexit more likely than no deal https://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:21:16+00:00,1084591236248420353,TagionGrowth,"Theresa May says no #Brexit more likely than no deal - well, that will cause a lot of trouble indeed I believe. #uk #europeanunion #politics #democracy https://lnkd.in/fj39H4i",may
2019-01-13 23:21:07+00:00,1084591199430807558,brexit_sham,"PM Theresa May - 'we have a duty to implement the result of the referendum' - said in FULL knowledge that the result was achieved illegally through the actions of the Leave campaigns, which many of her current and former cabinet ministers were involved in. http://news.sky.com/story/no-brexit-now-more-likely-than-a-no-deal-exit-may-11606674",may
2019-01-13 23:21:05+00:00,1084591192040488961,RemainiacsCast,"Her Brexit deal in pieces, Theresa May retrains as a lone hitwoman with a terrible secret. ",may
2019-01-13 23:20:44+00:00,1084591105549762561,shesJamesEvans,"It’s British when it suites the English. Scotland doesn’t think the same, neither NI. Now most of Wales wants to remain. And so far as Brexit goes, Theresa May has not consulted ONE of the nations of the UK, so this is all English. British would mean they’re equal some how.",may
2019-01-13 23:20:30+00:00,1084591044363206663,jimmytheplant,Theresa May to warn MPs are more likely to block Brexit than allow no deal - http://BelfastTelegraph.co.uk,may
2019-01-13 23:20:18+00:00,1084590993272385541,iLarf,Theresa May says no Brexit more likely than no deal https://www.bbc.com/news/uk-politics-46856149,may
2019-01-13 23:20:13+00:00,1084590973458341888,ChinaDaily,UK Prime Minister Theresa May will say in a speech on Monday that blocking #Brexit is more likely than leaving the EU without a deal. ,may
2019-01-13 23:20:10+00:00,1084590962603630593,Grumpyrocker,Jolly good. Theresa May says no Brexit more likely than no deal - BBC News https://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:20:08+00:00,1084590950935117824,IrisSutterG,Prick up your ears: Theresa May says no Brexit more likely than no deal. #Brexit #FBPE,may
2019-01-13 23:20:06+00:00,1084590943662206977,johndante,"“People’s faith in politics will suffer catastrophic harm” has already happened ⁦@theresa_may⁩. No Brexit would be good for everyone at this point. Then we can have a sensible, informed debate about our position in the EU https://apple.news/AWoybmP51TqWQ82CYKV3HGA",may
2019-01-13 23:20:04+00:00,1084590937576214528,ColonelAndy,#TheresaMay makes last-ditch bid to win over Commons to #Brexit deal https://www.theguardian.com/politics/2019/jan/13/may-makes-last-ditch-bid-to-win-over-commons-to-brexit-deal?CMP=share_btn_tw #BackTheBrexitDeal,may
2019-01-13 23:19:32+00:00,1084590803048194049,jablan,Theresa May says no Brexit more likely than no deal https://www.bbc.com/news/uk-politics-46856149,may
2019-01-13 23:19:31+00:00,1084590796320444417,scaryjase,"Dear @theresa_may. Please stay away from my wonderful city, Stoke, tomorrow - we don't want your poisonous promotion of a Brexit deal that will cripple our people more than most. If you insist on coming, tell us where you're visiting - happy to explain my views to you in person.",may
2019-01-13 23:19:00+00:00,1084590669241430017,ActonInstitute,Is rejecting Theresa May's Brexit plan a 'moral failure'? https://hubs.ly/H0g8gfr0,may
2019-01-13 23:18:57+00:00,1084590654989180929,RichardScribbl1,"In a last ditch attempt to woo EU skeptics, Theresa May appoints a hardline #brexit secretary... ",may
2019-01-13 23:18:27+00:00,1084590529558528000,Eddystone506,Brexit has cost £100bn so far. Theresa May cut £1bn from children's services to save money. And it decimated care across the UK.,may
2019-01-13 23:18:10+00:00,1084590457500381185,mitchseymour1,Theresa May 'could be kicked out on Wednesday' if she loses Commons vote on Brexit deal https://www.thesun.co.uk/news/brexit/8182345/theresa-may-brexit-deal-vote-of-no-confidence/,may
2019-01-13 23:18:08+00:00,1084590448960851970,astrogilly1,"@theresa_may the thing is Mrs May your deal doesn’t deliver Brexit . Quite the opposite, it ties to the EU forever with no say on anything! Your deal is a betrayal of the voter and a snub to democracy .",may
2019-01-13 23:17:31+00:00,1084590296053235712,CatGardino,Wait till Theresa May's announcement tomorrow on Brexit... I predict a break out of Yellow Vest fever in GB too.,may
2019-01-13 23:17:27+00:00,1084590275975135232,ColonelAndy,"When is the #Brexit 'meaningful vote' in Parliament, and what will happen if #TheresaMay's deal is rejected?' | via @telegraph https://www.telegraph.co.uk/politics/0/brexit-meaningful-vote-parliament-will-happen-theresa-mays-deal/ #BackTheBrexitDeal",may
2019-01-13 23:17:25+00:00,1084590270560260097,vittart75,"Si Theresa May pense que le non respect du résultat du référendum nuira à la démocratie britannique, elle est désormais persuadée que pas de Brexit est préférable à une sortie de l'UE sans accord. https://www.bbc.com/news/uk-politics-46856149",may
2019-01-13 23:17:12+00:00,1084590216034377728,robinsnewswire,Theresa May says no Brexit more likely than no deal https://www.bbc.co.uk/news/uk-politics-46856149 #Brexit,may
2019-01-13 23:17:04+00:00,1084590182387589121,garydchance,"Theresa May says no Brexit more likely than no deal - http://www.bbc.co.uk/news/uk-politics-46856149 @BBCNews Wouldn't that be splendid? No #BRexit Reform government instead. ""She will use a speech on Monday to warn that Parliament is more likely to block Brexit than let the UK leave with no deal.""",may
2019-01-13 23:16:42+00:00,1084590089173434368,GilesRowing,Who has briefed here that saying this is a good idea!?! #Brexit Theresa May says no Brexit more likely than no deal - http://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:16:38+00:00,1084590071016292357,johnantifas,Theresa May says no Brexit more likely than no deal https://www.bbc.co.uk/news/amp/uk-politics-46856149 Sent via @updayUK,may
2019-01-13 23:16:31+00:00,1084590043036041218,bigbugdaddy1962,Theresa May says no Brexit more likely than no deal http://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:16:30+00:00,1084590038678155265,ChuckSanddown,@AJohno11 #AJextra @bbceastenders @f10aye @realDonaldTrump @jacquelineMjos @russelltovey @theresa_may @jeremycorbyn @YahooCare @MindinCroydon @TwitterSupport #Remain @itv2 @FrontierSupp #SaveKevin Once the Tories deliver #brexit the voters will turn and it will be #ToriesOUT,may
2019-01-13 23:16:22+00:00,1084590003043401728,peterconny61,Reject Theresa May's disastrous Brexit Deal http://www.uniteforabetterdeal.com /,may
2019-01-13 23:15:59+00:00,1084589909736898568,Rocketnews1,Theresa May says no Brexit more likely than no deal | Prime Minister Theresa May is making a last-ditch attempt to persuade MPs to back her Brexit deal as Tuesday's key Commons vote... | https://www.rocketnews.com/2019/01/theresa-may-says-no-brexit-more-likely-than-no-deal/,may
2019-01-13 23:15:57+00:00,1084589900995932161,OisinMcElroy,Theresa Mays brexit Deal,may
2019-01-13 23:15:46+00:00,1084589855831613440,firstpressNg,Theresa May says no Brexit more likely than no deal https://www.newscabal.co.uk/theresa-may-says-no-brexit-more-likely-than-no-deal/,may
2019-01-13 23:15:28+00:00,1084589780149694464,montttana,Theresa May says no Brexit more likely than no deal http://www.bbc.co.uk/news/uk-politics-46856149,may
2019-01-13 23:15:09+00:00,1084589699736297472,dowley_ann,END OF DEMOCRACY? 'It's game over for Brexit' as MPs plot 'COUP' to stop UK leaving EU https://www.express.co.uk/news/politics/1071336/Brexit-news-Theresa-May-EU-deal-rejection-MPs-Parliament-procedure-People-s-Vote-no-deal,may
2019-01-13 23:15:05+00:00,1084589679738015744,xbonesrider,Theresa May says no Brexit more likely than no deal ⁦@Derek5GB⁩ you’re doomed http://www.bbc.co.uk/news/uk-politics-46856149,may
